brand_Uni-Gold,brand_Others,brand_Kaletra,brand_Determine,brand_Aluvia,country_Others,country_Mozambique,country_South Africa,country_CÃte dIvoire,country_Nigeria,country_Zimbabwe,country_Uganda,country_Vietnam,country_Rwanda,country_Haiti,country_Tanzania,dosage_form_Tablet - FDC,dosage_form_Test kit,dosage_form_Oral solution,dosage_form_Capsule,dosage_form_Others,first_line_designation_Yes,fulfill_via_Direct Drop,managed_by_Haiti Field Office,managed_by_Ethiopia Field Office,product_group_HRDT,product_group_ANTM,product_group_MRDT,product_group_ACT,shipment_mode_Air,shipment_mode_Ocean,shipment_mode_Air Charter,sub_classification_HIV test,sub_classification_Pediatric,sub_classification_Malaria,sub_classification_HIV test - Ancillary,sub_classification_ACT,dosage,freight_cost,line_item_insurance,line_item_quantity,line_item_value,pack_price,unit_of_measure,unit_price,weight,shipping_price
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9197139113628517,-1.0061750933422586,-0.4533174086800008,-0.46453798968816556,-0.44884617007988503,-0.30713556073480747,-0.2348824878664592,-0.1341947923315155,-0.6273116634261988,847.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8925793857896083,-0.8057156258734787,-0.4373376521702526,-0.40265033743162054,-0.42280984606483635,-0.37703858310207544,-0.2348824878664592,-0.15311401136625258,-0.6044423468928879,9231.95
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5726849951655438,-0.7820407411230881,-0.3941079589730598,-0.44900645460836786,-0.39256176375323565,0.10690541790208755,-0.6222136499014155,0.10544864877515414,-0.6137767618044434,17963.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,0.7277629705162686,-0.32442497384110786,-0.37868228713573315,-0.3592769905068169,-0.2692803855451485,-0.2348824878664592,-0.12473518281414696,1.377487299203136,34879.759999999995
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.200756529560157,-0.8505626795097683,3.2897413925403516,1.3643077187099673,3.067130289625917,-0.10796571854376079,-0.6222136499014155,-0.001760259088355947,-0.4473908160059664,1000256.9400000001
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.8925793857896083,0.20522011784140803,-0.2733928482132022,0.038671822494146524,-0.22854964626357704,-0.37746875554741244,-0.2348824878664592,-0.15311401136625258,-0.4100531563597444,69415.73000000001
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0553865392290696,-0.7748757078013586,0.028605805238623296,-0.41445549653257996,0.004428803056747908,1.0907098003878837,0.2815590615134824,0.054997398015855264,-0.3598806762101335,130799.99
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0553865392290696,-0.7675088425550733,-0.4276139000418867,-0.4654323199230867,-0.42011643323569337,1.6931663100823995,0.2815590615134824,0.1432870868446283,-0.6177438881418544,10282.5
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5726849951655438,-0.4735406444396101,2.8406680593059894,8.385634771060417,4.368706653408521,-0.358541167952583,-0.6222136499014155,-0.12473518281414696,-0.01147363963632407,1371795.1700000002
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.200756529560157,2.7681000607236483,0.9648039740120842,0.804784912735452,1.2755418931655063,-0.21056184675664336,-0.6222136499014155,-0.05221150984765483,0.4942182881971957,509323.09
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,0.5128240807798585,-0.16811858721862916,-0.15748460903189693,-0.18032171301704059,-0.29853211182806677,-0.2348824878664592,-0.1341947923315155,-0.3939512906373111,84641.45999999999
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.029994483700672727,0.7974070944034788,0.08971314391519715,-0.11849181078933388,0.34760860796557125,-0.0412889895165206,0.5397798362034533,-0.12158197964169076,0.056900949590820045,236009.49999999997
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.200756529560157,0.5038930181182661,-0.14290712386893842,0.4203719667585022,-0.1149656458257618,-0.38865323912617533,-0.6222136499014155,-0.13734799550397167,-0.2151972450810231,103155.86
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,0.23452207664841324,0.1096058320043119,-0.17000523232079331,-0.05676976138268098,-0.2163691747686933,-0.2348824878664592,-0.11212237012432225,-0.33561119744008916,118358.4
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5726849951655438,1.331954909950916,3.9712241170066673,0.8733800417539059,3.7071426373039746,0.10690541790208755,-0.6222136499014155,0.10544864877515414,0.2946951694626967,1192860.79
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6212341300571727,-0.21916581496425014,-0.42681725528920134,-0.4579795679654103,-0.4149098725929004,0.20519982166159975,2.86376680841319,-0.14050119867642785,-0.5489025781691326,14408.949999999999
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,2.113964811557678,1.7847154396214977,2.167267214630025,1.951041556832016,-0.2916493527026743,-0.2348824878664592,-0.1310415891590593,1.5711764086179127,697937.98
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.029994483700672727,-0.6494613865209009,-0.3031264420707836,-0.4532098067124974,-0.3071163224496233,1.3100977475097708,0.5397798362034533,0.04238458532603057,-0.600008499809899,42944.57
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,1.2058099571035665,0.9777143051511916,1.020050200280978,0.5482615967107932,-0.3353118559043831,-0.2348824878664592,-0.14365440184888403,0.4925847655876735,295010.02999999997
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.200756529560157,0.3767934002677678,-0.051269546582097716,1.0969626004841986,0.1415393596650024,-0.38865323912617533,-0.6222136499014155,-0.13734799550397167,1.7340619488245566,175380.28999999998
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0553865392290696,-0.9799369431500099,-0.4550747132815127,-0.4673700354320826,-0.4492510622045275,0.16605412913592968,-0.7513240372464008,0.28518122960515635,-0.6256781408166766,884.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0011174880825824,0.09643271050585385,-0.2777743943529719,0.894128503204077,-0.18955860507653494,-0.42263686230780106,2.089104484343278,-0.16888002722853346,0.6475360531194949,79949.11
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0553865392290696,-0.8335260467580167,-0.4532236857679202,-0.46766814551038965,-0.4470025025923286,1.4976529336767177,-0.36399287521144463,0.40184974698603504,-0.6254447804438877,2309.9700000000003
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0553865392290696,-0.6606670949722367,-0.4318782925415556,-0.4606625586701738,-0.4280382356743492,0.12303688460222631,-0.7513240372464008,0.2536491978805946,-0.6114431580765545,8488.86
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5726849951655438,-1.0061750933422586,-0.45669143351490366,-0.4680258776043581,-0.4510673378596516,1.0416701416194618,0.5397798362034533,0.010852553601468747,-0.6273116634261988,278.84
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,1.1430220636935156,0.6903598567119653,0.147511812084053,0.3479850520174562,-0.2211010716674007,-0.2348824878664592,-0.11527557329677843,-0.07494766103490154,237820.45
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0553865392290696,0.5691896823505452,-0.21725282387690195,-0.4084932949664388,-0.2264723736241073,0.23057999593648476,-0.7513240372464008,0.3324792771919991,-0.47726094372294403,71837.33
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,-0.46889851017482764,-0.4212876034764439,-0.4380658147344989,-0.4180884518113975,-0.25336400506767826,-0.2348824878664592,-0.12158197964169076,-0.0061063510621796515,12247.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.200756529560157,0.3438786500112146,1.1700102900126341,0.30437733528922634,1.0763745416456243,-0.09742649363300349,-0.6222136499014155,0.004546147256556418,0.9336358701586713,440748.5
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0011174880825824,-0.22932401572714148,-0.454512375809029,-0.45693618269133557,-0.4493610872383977,-0.4179049654090936,2.089104484343278,-0.16888002722853346,0.2708924114382301,4544.6
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,-0.7978845472007151,-0.20331154070490753,-0.25562244681058005,-0.2133890767965318,-0.25336400506767826,-0.2348824878664592,-0.12158197964169076,-0.3864837587080667,68757.5
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5726849951655438,-0.7736364597845862,-0.4314565394371928,-0.44593592080180516,-0.4320789886622587,-0.29573599093337605,-0.2348824878664592,-0.1310415891590593,-0.6177438881418544,6761.99
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0553865392290696,-0.8125254350079899,-0.39970790296987774,-0.4617655659599099,-0.39781613687474726,1.0907098003878837,0.2815590615134824,0.054997398015855264,-0.6158770051595434,16365.32
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.9468484369360953,0.39121429127727675,-0.31242844109478657,-0.35936475406143586,-0.29664954415551953,-0.19787175961920087,2.089104484343278,-0.15626721453870876,-0.4000186603298222,51003.45
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0553865392290696,-1.0061750933422586,-0.45716004807530686,-0.4549388451666783,-0.45178808104952595,-0.45748083038010073,0.2815590615134824,-0.17203323040098964,-0.6273116634261988,4.43
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0011174880825824,-0.5113114708009748,-0.38126792001801285,-0.1679184617726439,-0.3826674325073546,-0.41575410318240846,2.089104484343278,-0.16888002722853346,0.25642406832531905,22090.31
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,-0.3718173544635075,-0.4538328846964443,-0.4589633312238236,-0.44865826492604016,-0.3951058258062308,-0.2348824878664592,-0.15626721453870876,0.10613998824927535,4039.2799999999997
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0011174880825824,-0.7435917594952159,-0.4537625925123838,-0.453955081908265,-0.4485926724018481,-0.416399361850414,2.089104484343278,-0.16888002722853346,-0.587640400052088,2214.92
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.029994483700672727,0.424005924059851,-0.3887891837124838,-0.14839225164353168,-0.3687303414169461,-0.41037694761569554,-0.2348824878664592,-0.1594204177111649,1.0262799381558598,30683.2
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0553865392290696,2.8677000788534244,0.7562470639046516,-0.3041547675589689,1.097348833902372,1.2629938647453658,0.2815590615134824,0.08022302339550472,-0.12815382603076794,459273.57
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,-0.6856821437016775,-0.26216952949154615,-0.23678188986157406,-0.2427948074488221,-0.29315495626135385,-0.2348824878664592,-0.1310415891590593,-0.46979341179369966,60959.57
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,-0.8991315138348662,-0.4360021006731036,-0.41445549653257996,-0.43703740324466217,-0.4075808267210049,-0.2348824878664592,-0.1594204177111649,-0.6100429958398211,4726.69
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5726849951655438,-0.8303875603311746,-0.45371573105634355,-0.46239159712435474,-0.4480856770457741,-0.339398494135085,-0.6222136499014155,-0.11527557329677843,-0.6226444559704211,1932.46
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5726849951655438,-1.0061750933422586,-0.45266134829543636,-0.4670719253537755,-0.4452031619904177,0.6943058920098072,-0.2348824878664592,0.10860185194761032,-0.6273116634261988,1928.27
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,0.046707379253051476,-0.2531252684757649,-0.1851194132909611,-0.2659719593197003,-0.3381079767990739,-0.2348824878664592,-0.14365440184888403,-0.3890507228087445,58003.27
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.200756529560157,1.2891039740484826,0.2815170834882162,0.4941840221473295,0.06303746621889891,-0.3602618577339311,-0.6222136499014155,-0.12473518281414696,1.0101780724334266,157605.16
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0011174880825824,-0.3909913872963046,-0.457183478803327,-0.43830430279714455,-0.4432128883457298,-0.40521487827165115,2.089104484343278,-0.16888002722853346,0.08397075283433103,5490.4400000000005
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,1.7544194028348032,2.1931833211969245,5.864011051684515,1.3953854554342713,-0.4045696196036456,-0.2348824878664592,-0.1594204177111649,1.7767668970449229,538330.3899999999
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.200756529560157,-0.12339454844329681,-0.37719097334250523,-0.3715276452563638,-0.334877838995757,-0.23723253836753946,-0.6222136499014155,-0.06482432253747954,-0.4840283945338218,37594.09
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8925793857896083,-0.9446930524840833,-0.45493412891339174,-0.4592316302942999,-0.44939048592744785,-0.4082260853890104,-0.2348824878664592,-0.1594204177111649,-0.6224110955976322,992.3199999999999
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.8925793857896083,-1.0061750933422586,-0.44614760590583225,-0.437648460624869,-0.43839593955087536,-0.37746875554741244,-0.2348824878664592,-0.15311401136625258,-0.6273116634261988,3811.87
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.200756529560157,1.666297566254513,0.9204496058699239,1.4225286170033353,0.5083550768259292,-0.36520884085530697,-0.6222136499014155,-0.12788838598660313,0.5630595981699176,285955.68
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.7297722323501469,0.12267086069810254,-0.2481579541354913,-0.026972016749067407,-0.2277701409036133,-0.36520884085530697,-0.2348824878664592,-0.1499608081937964,0.6778729015820504,69228.70000000001
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.24135077203176283,3.07588970903269,1.4079259023293256,1.7677102766750765,1.8138318544652403,-0.2731519375531818,-0.2348824878664592,-0.12788838598660313,4.669968798881554,663733.6499999999
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0011174880825824,0.589104438346462,-0.44012590880465147,-0.38440600063922864,-0.433513785519948,-0.4179049654090936,2.089104484343278,-0.16888002722853346,1.2171687230971702,13100.650000000001
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5726849951655438,0.25668725860312663,-0.3611174939206764,-0.34392265200513034,-0.3488366886368636,-0.3067053882894704,-0.2348824878664592,-0.1341947923315155,0.8328241891138719,35509.34
